Приорбанк Открытое акционерное общество, БИК PJCBBY2X;27.05.2025 16:22:59;
ВЫПИСКА ПО СЧЕТУ BY77PJCB10840216350285030478 С 01.01.2023 ПО 31.12.2023;
Исполнитель**************** 848;
Дата пред. опер.*********** 30.12.2022;
Счет клиента*************** BY77PJCB75972501744773309124 BYN Пассивный;
Наименование счета********* АЛЬФА СИСТЕМС;

Дата док.;N док.;Код опер;Корреспондент.Код;Корреспондент.Счет;Корреспондент.УНП;Корреспондент.Название;Номинал.Дебет;Номинал.Кредит;Назначение;Фактические дата и время мгновенного платежа;
20.07.2023;543;1;ALFABY2X;BY77 ALFA1600 5499405121378553;6;МЕРИДИАН ГРУПП;30 620,43;0,00;ЗАРАБОТНАЯ ПЛАТА ЗА ИЮНЬ 2023 ГОДА  Документ: 09.03.2021 б/н;;
20.07.2023;1602;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;178 023,80;0,00;ЗАРАБОТНАЯ ПЛАТА ЗА ИЮНЬ, 2023 СОГЛ. СПИСКУ N 918 ОТ 20.07.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
20.07.2023;278;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;275 274,00;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
21.07.2023;1212;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;3,30;0,00;"Плата за услуги ""Приорбанк"" ОАО - Прием и обработка платежных инструкций, предоставленных в виде сводного платежного поручения   (СПП) - за один документ, сформированный по СПП за период c 20.07.2023 года по 20.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы, без НДС.  ";;
21.07.2023;650;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;14,27;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.07.2023 года по 20.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
21.07.2023;1605;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;190,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19Р/267 ОТ 28.06.2021 ЭКСПЛУАТАЦИЯ И МОНИТОРИНГ ЗА ИЮНЬ 2023СТАВКА НДС 20%, СУММА НДС 31.67, ВСЕГО С НДС 190.00;;
21.07.2023;1604;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;202,02;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 90-11/440 ОТ 01.11.21 МОНИТОРИНГСТАВКА НДС 20%, СУММА НДС 33.67, ВСЕГО С НДС 202.02;;
21.07.2023;651;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;247,26;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.07.2023 года по 20.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
21.07.2023;1607;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;531,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭЛЕКТРОЭНЕРГИЯ+ВОДОСНАБЖЕНИЕ ЗА ИЮНЬСТАВКА НДС 20%, СУММА НДС 88.50, ВСЕГО С НДС 531.00;;
21.07.2023;1608;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;531,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭЛЕКТРОЭНЕРГИЯ+ВОДОСНАБЖЕНИЕ ПРЕДОПЛАТА НА ИЮЛЬСТАВКА НДС 20%, СУММА НДС 88.50, ВСЕГО С НДС 531.00;;
21.07.2023;651;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;642,86;0,00;"Частичная оплата. Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.07.2023 года по 20.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
21.07.2023;1609;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;1 500,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/267 ОТ 28.06.2021 ЗА АВГУСТ 2023СТАВКА НДС 20%, СУММА НДС 250.00, ВСЕГО С НДС 1500.00;;
21.07.2023;1606;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;2 150,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭКСПЛУАТАЦИЯ+МОНИТОРИНГ ЗА ИЮНЬ 2023СТАВКА НДС 20%, СУММА НДС 358.33, ВСЕГО С НДС 2150.00;;
21.07.2023;1610;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;9 067,70;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 28.06.2021 ЗА АВГУСТ 2023 Г.СТАВКА НДС 20%, СУММА НДС 1511.28, ВСЕГО С НДС 9067.70;;
21.07.2023;521;1;PJCBBY2X;BY77 PJCB1306 2376747750192458;796002391;ДЕЛЬТА СЕРВИС;0,00;8 793,89;ЗА РАЗРАБОТКУ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ СОГЛАСНО АКТА N20 ОТ 31.05.23Г.  ДОГОВОР 01 BYN 23 ОТ 04.01.23Г.;;
21.07.2023;279;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;13 253,20;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
24.07.2023;1265;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;36,00;0,00;"Плата за услуги ""Приорбанк"" ОАО - срочные платежи за 21.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно  договору № 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.   ";;
24.07.2023;1612;1;UNBSBY2X;BY77 UNBS7793 1685510603542771;338177090;ТЕХНОПАРК СИТИ;660,00;0,00;ОПЛАТА ЛИЦЕНЗИИ (GOLD) НА ПРЕДОСТАВЛЕНИЕ ДОСТУПА К ЭЛЕКТРОННОЙ ПЛАТФОРМЕ, ОБЕСПЕЧИВАЮЩЕЙ ОКАЗАНИЕ СПОРТИВНО- ОЗДОРОВИТЕЛЬНЫХ УСЛУГ;;
24.07.2023;1611;1;UNBSBY2X;BY77 UNBS1820 8092425803434160;485193212;КАМЕННЫЙ МОСТ;792,00;0,00;ОПЛАТА ЛИЦЕНЗИИ (GOLD) НА ПРЕДОСТАВЛЕНИЕ ДОСТУПА К ЭЛЕКТРОННОЙ ПЛАТФОРМЕ, ОБЕСПЕЧИВАЮЩЕЙ ОКАЗАНИЕ СПОРТИВНО- ОЗДОРОВИТЕЛЬНЫХ УСЛУГСТАВКА НДС 20%, СУММА НДС 132.00, ВСЕГО С НДС 792.00;;
25.07.2023;1614;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;287,56;0,00;ОТПУСКНЫЕ ЗА ИЮЛЬ, 2023 СОГЛ. СПИСКУ N 921 ОТ 25.07.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
25.07.2023;1617;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;400,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОКОНЧАТЕЛЬНОГО РАСЧЕТА ЗА ИЮЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 25.07.2023 Г. КОД ПЛАТЕЖА 00101;;
25.07.2023;1616;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;1 155,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОКОНЧАТЕЛЬНОГО РАСЧЕТА ЗА ИЮЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО25.07.2023Г;;
25.07.2023;544;1;ALFABY2X;BY35 ALFA8216 15M5AP8992109957;6;МЕРИДИАН ГРУПП;1 655,00;0,00;АВАНС ЗА ИЮЛЬ 2023 ГОДА  Документ: 09.03.2021 б/н;;
25.07.2023;1613;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;2 482,64;0,00;ОКОНЧАТЕЛЬНЫЙ РАСЧЕТ ПРИ УВОЛЬНЕНИИ ЗА ИЮЛЬ, 2023 СОГЛ. СПИСКУ N 920 ОТ 25.07.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
25.07.2023;1615;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;2 945,16;0,00;АВАНС ЗА ИЮЛЬ, 2023 СОГЛ. СПИСКУ N 922 ОТ 25.07.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
25.07.2023;280;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;3 291,20;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
26.07.2023;794;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;1,44;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 25.07.2023 года по 25.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
26.07.2023;1056;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;3,30;0,00;"Плата за услуги ""Приорбанк"" ОАО - Прием и обработка платежных инструкций, предоставленных в виде сводного платежного поручения   (СПП) - за один документ, сформированный по СПП за период c 25.07.2023 года по 25.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы, без НДС.  ";;
26.07.2023;795;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;12,41;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 25.07.2023 года по 25.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
26.07.2023;796;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;14,73;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 25.07.2023 года по 25.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
31.07.2023;1016;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;3,30;0,00;"Плата за услуги ""Приорбанк"" ОАО - Прием и обработка платежных инструкций, предоставленных в виде сводного платежного поручения   (СПП) - за один документ, сформированный по СПП за период c 31.07.2023 года по 31.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы, без НДС.  ";;
31.07.2023;685;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;7,80;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 31.07.2023 года по 31.07.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
31.07.2023;214;6;PJCBBY2X;BY77 PJCB7424 3116096667337725;120970530;AMBERWAY GROUP;44,69;0,00;"Плата за услуги ""Приорбанк"" ОАО - обслуживание текущ.счетов в долл. США и ЕВРО при наличии суммарного среднедневного остатка по счетам более 100 000.00 BYN  в эквив-те (договор 9799 от 22.04.2014) за период с 01.07.2023 года по 31.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
31.07.2023;19806;6;PJCBBY2X;BY77 PJCB7132 6569790385918200;120970530;AMBERWAY GROUP;89,90;0,00;"Ежемесячная абонентская плата за пакет услуг ""MS Business Direct"" ( договор 9799 от 01.03.2021 ) за период с 01.07.2023 года по 31.07.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.   ";;
31.07.2023;1619;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;380,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА ИЮЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 31.07.2023 Г. КОД ПЛАТЕЖА 00101;;
31.07.2023;545;1;ALFABY2X;BY47 ALFA1735 90DM2Z5472314151;6;МЕРИДИАН ГРУПП;1 234,94;0,00;ОТПУСКНЫЕ ЗА ИЮЛЬ 2023 ГОДА  Документ: 09.03.2021 б/н;;
31.07.2023;1620;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;1 350,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА ИЮЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 31.07.2023Г;;
31.07.2023;1618;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;1 560,75;0,00;ОТПУСКНЫЕ ЗА ИЮЛЬ, 2023 СОГЛ. СПИСКУ N 923 ОТ 31.07.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
31.07.2023;281;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;3 320,00;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
04.08.2023;1621;1;MTBKBY22;BY77 MTBK1563 2790239473490025;644286498;НОВЫЙ ФОРМАТ;924,87;0,00;ЗА КАНЦТОВАРЫ ПО СЧЕТ-ФАКТУРЕ NO МИСМ00-215694-С ОТ 04.08.2023СТАВКА НДС 20%, СУММА НДС 154.14, ВСЕГО С НДС 924.87;;
04.08.2023;282;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;1 694,75;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
07.08.2023;1622;1;ALFABY2X;BY77 ALFA1493 3159780902513283;341985025;СЕВЕРНЫЙ ПУТЬ;66,00;0,00;РЕГИСТРАЦИЯ (ПРОДЛЕНИЕ СРОКА ДЕЙСТВИЯ РЕГИСТРАЦИИ) ДОМЕНА ABIATEC.BY , СОГЛАСНО ПУБЛИЧНОМУ ДОГОВОРУ ВОЗМЕЗДНОГО ОКАЗАНИЯ УСЛУГ ПО РЕГИСТРАЦИИ (ПРОДЛЕНИЮ СРОКА ДЕЙСТВИЯ РЕГИСТРАЦИИ) ДОМЕННЫХ ИМЕН В ДОМЕННЫХ ЗОНАХ .BY И .БЕЛ СЧЕТ 7831436;;
10.08.2023;1019221;2;AKBBBY2X;BY77 AKBB7754 4010361502145417;312342894;ЗЕЛЁНЫЙ ОСТРОВ;398,59;0,00;ЗА УСЛУГИ ЭЛЕКТРОСВЯЗИ ИЮЛЬ 2023 И АБОНПЛАТУ. ВСЕГО К ОПЛАТЕ С НДС 398,59=. КОД 43488. СЧЁТ-ФАКТУРА ПРИЛАГАЕТСЯ.;;
11.08.2023;1623;1;MTBKBY22;BY77 MTBK1774 4345976071592814;408693124;ЯНТАРЬ ЛОГИСТИК;2 880,00;0,00;ОПЛАТА ЗА ОБУЧЕНИЕ ПО ОНЛАЙН КУРСУ DEVOPS ИНЖЕНЕР СОГЛАСНО ДОГОВОРУ ПУБЛИЧНОЙ ОФЕРТЫ ИСПОЛНИТЕЛЯ И ЗАЯВКЕ НА ОБУЧЕНИЕ NO TMSDOS18-ONL-15СТАВКА НДС 20%, СУММА НДС 480.00, ВСЕГО С НДС 2880.00;;
11.08.2023;283;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;3 516,50;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
14.08.2023;1626;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;700,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА АВГУСТ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 14.08.2023Г;;
14.08.2023;1625;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;720,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА АВГУСТ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 14.08.2023 Г. КОД ПЛАТЕЖА 00101;;
14.08.2023;1624;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;5 519,64;0,00;ОТПУСКНЫЕ ЗА АВГУСТ, 2023 СОГЛ. СПИСКУ N 924 ОТ 14.08.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
14.08.2023;03292;1;PJCBBY2X;BY77 PJCB7292 5653706923836304;530909084;ГРАНИТ ПЛЮС;0,00;3 171,27;ОПЛАТА ПО ДОГОВОРУ ДОГОВОР BI-23-03BYN ОТ  20.07.2023 СУММА 3171.27 В Т.Ч. НДС  (20%) 528.55;;
14.08.2023;284;6;PJCBBY2X;BY77 PJCB7223 6314119584876338;120970530;HARBOUR SOFT;0,00;3 202,74;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
15.08.2023;607;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;27,60;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 14.08.2023 года по 14.08.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
15.08.2023;597;1;PJCBBY2X;BY77 PJCB1306 2376747750192458;796002391;ДЕЛЬТА СЕРВИС;0,00;6 680,39;ЗА РАЗРАБОТКУ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ СОГЛАСНО АКТА N21 ОТ 30.06.23Г.  ДОГОВОР 01 BYN 23 ОТ 04.01.23Г.;;
16.08.2023;1627;1;MMBNBY22;BY77 MMBN1693 8096931633828651;969317623;ПОЛЯРНАЯ ЗВЕЗДА;477,00;0,00;ОПЛАТА ПО СЧЕТ-ФАКТУРЕ NO001554872942 ОТ 16 АВГУСТА 2023 Г. ЗА MUE4105GL (MJTD01SYL) УМНАЯ НАСТОЛЬНАЯ ЛАМПА XIAOMI 3 ШТСТАВКА НДС 20%, СУММА НДС 79.50, ВСЕГО С НДС 477.00;;
18.08.2023;1628;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;9 700,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ЗАРПЛАТЫ ЗА ИЮЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 18.08.2023Г;;
18.08.2023;285;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;3 115,60;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
21.08.2023;1642;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;150,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19Р/267 ОТ 28.06.2021 ЭКСПЛУАТАЦИЯ И МОНИТОРИНГ ЗА ИЮЛЬ 2023СТАВКА НДС 20%, СУММА НДС 25.00, ВСЕГО С НДС 150.00;;
21.08.2023;1644;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;163,60;0,00;ДЕНЕЖНАЯ ПОМОЩЬ ЗА АВГУСТ, 2023 СОГЛ. СПИСКУ N 929 ОТ 21.08.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
21.08.2023;1643;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;202,02;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 90-11/440 ОТ 01.11.21 МОНИТОРИНГСТАВКА НДС 20%, СУММА НДС 33.67, ВСЕГО С НДС 202.02;;
21.08.2023;1640;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;522,51;0,00;ПРЕДОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭЛЕКТРОЭНЕРГИЯ+ВОДОСНАБЖЕНИЕ ЗА АВГУСТСТАВКА НДС 20%, СУММА НДС 87.08, ВСЕГО С НДС 522.51;;
21.08.2023;1631;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;632,13;0,00;ОКОНЧАТЕЛЬНЫЙ РАСЧЕТ ПРИ УВОЛЬНЕНИИ ЗА АВГУСТ, 2023 СОГЛ. СПИСКУ N 927 ОТ 21.08.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
21.08.2023;1637;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;800,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА АВГУСТ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 21.08.2023Г;;
21.08.2023;1641;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;1 346,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭКСПЛУАТАЦИЯ+МОНИТОРИНГ ЗА ИЮЛЬ 2023СТАВКА НДС 20%, СУММА НДС 224.33, ВСЕГО С НДС 1346.00;;
21.08.2023;1635;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;1 365,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА АВГУСТ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 21.08.2023 Г. КОД ПЛАТЕЖА 00101;;
21.08.2023;1639;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;1 500,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/267 ОТ 28.06.2021 ЗА СЕНТЯБРЬ 2023СТАВКА НДС 20%, СУММА НДС 250.00, ВСЕГО С НДС 1500.00;;
